Unnamed: 0,Unemployed total ;  Persons ;  Australia ;.2,Unemployed total ;  Persons ;  > New South Wales ;.2,Unemployed total ;  Persons ;  > Victoria ;.2,Unemployed total ;  Persons ;  > Queensland ;.2,Unemployed total ;  Persons ;  > South Australia ;.2,Unemployed total ;  Persons ;  > Western Australia ;.2,Unemployed total ;  Persons ;  > Tasmania ;.2,Unemployed total ;  Persons ;  > Northern Territory ;.1,Unemployed total ;  Persons ;  > Australian Capital Territory ;.1,Unemployed total ;  > Males ;  Australia ;.2,Unemployed total ;  > Males ;  > New South Wales ;.2,Unemployed total ;  > Males ;  > Victoria ;.2,Unemployed total ;  > Males ;  > Queensland ;.2,Unemployed total ;  > Males ;  > South Australia ;.2,Unemployed total ;  > Males ;  > Western Australia ;.2,Unemployed total ;  > Males ;  > Tasmania ;.2,Unemployed total ;  > Males ;  > Northern Territory ;.1,Unemployed total ;  > Males ;  > Australian Capital Territory ;.1,Unemployed total ;  > Females ;  Australia ;.2,Unemployed total ;  > Females ;  > New South Wales ;.2,Unemployed total ;  > Females ;  > Victoria ;.2,Unemployed total ;  > Females ;  > Queensland ;.2,Unemployed total ;  > Females ;  > South Australia ;.2,Unemployed total ;  > Females ;  > Western Australia ;.2,Unemployed total ;  > Females ;  > Tasmania ;.2,Unemployed total ;  > Females ;  > Northern Territory ;.1,Unemployed total ;  > Females ;  > Australian Capital Territory ;.1,> Unemployed looked for full-time work ;  Persons ;  Australia ;.2,> Unemployed looked for full-time work ;  Persons ;  > New South Wales ;,> Unemployed looked for full-time work ;  Persons ;  > Victoria ;,> Unemployed looked for full-time work ;  Persons ;  > Queensland ;,> Unemployed looked for full-time work ;  Persons ;  > South Australia ;,> Unemployed looked for full-time work ;  Persons ;  > Western Australia ;,> Unemployed looked for full-time work ;  Persons ;  > Tasmania ;,> Unemployed looked for full-time work ;  Persons ;  > Northern Territory ;,> Unemployed looked for full-time work ;  Persons ;  > Australian Capital Territory ;,> Unemployed looked for full-time work ;  > Males ;  Australia ;.2,> Unemployed looked for full-time work ;  > Males ;  > New South Wales ;,> Unemployed looked for full-time work ;  > Males ;  > Victoria ;,> Unemployed looked for full-time work ;  > Males ;  > Queensland ;,> Unemployed looked for full-time work ;  > Males ;  > South Australia ;,> Unemployed looked for full-time work ;  > Males ;  > Western Australia ;,> Unemployed looked for full-time work ;  > Males ;  > Tasmania ;,> Unemployed looked for full-time work ;  > Males ;  > Northern Territory ;,> Unemployed looked for full-time work ;  > Males ;  > Australian Capital Territory ;,> Unemployed looked for full-time work ;  > Females ;  Australia ;.2,> Unemployed looked for full-time work ;  > Females ;  > New South Wales ;,> Unemployed looked for full-time work ;  > Females ;  > Victoria ;,> Unemployed looked for full-time work ;  > Females ;  > Queensland ;,> Unemployed looked for full-time work ;  > Females ;  > South Australia ;,> Unemployed looked for full-time work ;  > Females ;  > Western Australia ;,> Unemployed looked for full-time work ;  > Females ;  > Tasmania ;,> Unemployed looked for full-time work ;  > Females ;  > Northern Territory ;,> Unemployed looked for full-time work ;  > Females ;  > Australian Capital Territory ;,> Unemployed looked for only part-time work ;  Persons ;  Australia ;.2,> Unemployed looked for only part-time work ;  Persons ;  > New South Wales ;,> Unemployed looked for only part-time work ;  Persons ;  > Victoria ;,> Unemployed looked for only part-time work ;  Persons ;  > Queensland ;,> Unemployed looked for only part-time work ;  Persons ;  > South Australia ;,> Unemployed looked for only part-time work ;  Persons ;  > Western Australia ;,> Unemployed looked for only part-time work ;  Persons ;  > Tasmania ;,> Unemployed looked for only part-time work ;  Persons ;  > Northern Territory ;,> Unemployed looked for only part-time work ;  Persons ;  > Australian Capital Territory ;,> Unemployed looked for only part-time work ;  > Males ;  Australia ;.2,> Unemployed looked for only part-time work ;  > Males ;  > New South Wales ;,> Unemployed looked for only part-time work ;  > Males ;  > Victoria ;,> Unemployed looked for only part-time work ;  > Males ;  > Queensland ;,> Unemployed looked for only part-time work ;  > Males ;  > South Australia ;,> Unemployed looked for only part-time work ;  > Males ;  > Western Australia ;,> Unemployed looked for only part-time work ;  > Males ;  > Tasmania ;,> Unemployed looked for only part-time work ;  > Males ;  > Northern Territory ;,> Unemployed looked for only part-time work ;  > Males ;  > Australian Capital Territory ;,> Unemployed looked for only part-time work ;  > Females ;  Australia ;.2,> Unemployed looked for only part-time work ;  > Females ;  > New South Wales ;,> Unemployed looked for only part-time work ;  > Females ;  > Victoria ;,> Unemployed looked for only part-time work ;  > Females ;  > Queensland ;,> Unemployed looked for only part-time work ;  > Females ;  > South Australia ;,> Unemployed looked for only part-time work ;  > Females ;  > Western Australia ;,> Unemployed looked for only part-time work ;  > Females ;  > Tasmania ;,> Unemployed looked for only part-time work ;  > Females ;  > Northern Territory ;,> Unemployed looked for only part-time work ;  > Females ;  > Australian Capital Territory ;,Unemployment rate ;  Persons ;  Australia ;.2,Unemployment rate ;  Persons ;  > New South Wales ;.2,Unemployment rate ;  Persons ;  > Victoria ;.2,Unemployment rate ;  Persons ;  > Queensland ;.2,Unemployment rate ;  Persons ;  > South Australia ;.2,Unemployment rate ;  Persons ;  > Western Australia ;.2,Unemployment rate ;  Persons ;  > Tasmania ;.2,Unemployment rate ;  Persons ;  > Northern Territory ;.1,Unemployment rate ;  Persons ;  > Australian Capital Territory ;.1,Unemployment rate ;  > Males ;  Australia ;.2,Unemployment rate ;  > Males ;  > New South Wales ;.2,Unemployment rate ;  > Males ;  > Victoria ;.2,Unemployment rate ;  > Males ;  > Queensland ;.2,Unemployment rate ;  > Males ;  > South Australia ;.2,Unemployment rate ;  > Males ;  > Western Australia ;.2,Unemployment rate ;  > Males ;  > Tasmania ;.2,Unemployment rate ;  > Males ;  > Northern Territory ;.1,Unemployment rate ;  > Males ;  > Australian Capital Territory ;.1,Unemployment rate ;  > Females ;  Australia ;.2,Unemployment rate ;  > Females ;  > New South Wales ;.2,Unemployment rate ;  > Females ;  > Victoria ;.2,Unemployment rate ;  > Females ;  > Queensland ;.2,Unemployment rate ;  > Females ;  > South Australia ;.2,Unemployment rate ;  > Females ;  > Western Australia ;.2,Unemployment rate ;  > Females ;  > Tasmania ;.2,Unemployment rate ;  > Females ;  > Northern Territory ;.1,Unemployment rate ;  > Females ;  > Australian Capital Territory ;.1,> Unemployment rate looked for full-time work ;  Persons ;  Australia ;.2,> Unemployment rate looked for full-time work ;  Persons ;  > New South Wales ;,> Unemployment rate looked for full-time work ;  Persons ;  > Victoria ;,> Unemployment rate looked for full-time work ;  Persons ;  > Queensland ;,> Unemployment rate looked for full-time work ;  Persons ;  > South Australia ;,> Unemployment rate looked for full-time work ;  Persons ;  > Western Australia ;,> Unemployment rate looked for full-time work ;  Persons ;  > Tasmania ;,> Unemployment rate looked for full-time work ;  Persons ;  > Northern Territory ;,> Unemployment rate looked for full-time work ;  Persons ;  > Australian Capital Territory ;,> Unemployment rate looked for full-time work ;  > Males ;  Australia ;.2,> Unemployment rate looked for full-time work ;  > Males ;  > New South Wales ;,> Unemployment rate looked for full-time work ;  > Males ;  > Victoria ;,> Unemployment rate looked for full-time work ;  > Males ;  > Queensland ;,> Unemployment rate looked for full-time work ;  > Males ;  > South Australia ;,> Unemployment rate looked for full-time work ;  > Males ;  > Western Australia ;,> Unemployment rate looked for full-time work ;  > Males ;  > Tasmania ;,> Unemployment rate looked for full-time work ;  > Males ;  > Northern Territory ;,> Unemployment rate looked for full-time work ;  > Males ;  > Australian Capital Territory ;,> Unemployment rate looked for full-time work ;  > Females ;  Australia ;.2,> Unemployment rate looked for full-time work ;  > Females ;  > New South Wales ;
2005-03-01 00:00:00,565.3458876,193.641489,146.0360156,100.8516885,42.9509402,54.8263165,14.2967297,5.8405593,6.9021489,285.9044596,97.0443873,75.7743571,48.5368652,22.9142876,25.983096,8.2385205,3.9844985,3.4284475,279.441428,96.5971017,70.2616586,52.3148233,20.0366526,28.8432206,6.0582091,1.8560608,3.4737015,386.1677347,132.308071,103.3816463,68.7673672,31.2663714,32.6672038,11.5226912,2.1496407,4.1047431,217.7354152,74.5381921,60.7356613,35.6490432,18.6392467,17.9038575,6.8203345,1.3983086,2.0507713,168.4323195,57.7698789,42.6459851,33.1183239,12.6271247,14.7633463,4.7023567,0.7513321,2.0539718,179.1781529,61.3334179,42.6543693,32.0843213,11.6845688,22.1591127,2.7740384,3.6909186,2.7974059,68.1690444,22.5061951,15.0386958,12.887822,4.275041,8.0792385,1.418186,2.5861899,1.3776762,111.0091085,38.8272228,27.6156735,19.1964993,7.4095278,14.0798742,1.3558524,1.1047287,1.4197297,5.4393232,5.7545066,5.6142979,4.9363617,5.4851564,5.1011809,6.0857074,5.8392049,3.6005761,5.0124953,5.2605572,5.3034779,4.3474336,5.3337182,4.3136243,6.4013874,7.3065429,3.4746449,5.9584355,6.3538779,5.9930916,5.645963,5.6692384,6.1053233,5.7032357,4.0801601,3.7341493,5.2346731,5.4915493,5.6260092,4.7065027,5.7572375,4.3551968,7.1407686,2.897657,2.9230753,4.5144923,4.758498,5.0567008,3.756705,5.1116275,3.5178655,6.3913147,3.1927053,2.4864518,6.5946361,6.8538637
2005-04-01 00:00:00,539.4792673,169.4117454,144.2396645,108.4199698,41.5070829,50.6454217,14.201922,5.0477437,6.0057173,283.9827307,93.6564161,75.0294043,54.3487241,22.3599503,24.4222333,7.9593387,2.8720725,3.3345915,255.4965366,75.7553293,69.2102603,54.0712458,19.1471326,26.2231884,6.2425833,2.1756712,2.6711258,385.7148163,126.6649225,98.3437907,78.6403776,29.5683424,35.3962428,10.5069468,2.6090843,3.9851091,225.6652739,75.3560729,58.6541151,44.3547688,17.9114492,18.9382763,6.7146243,1.3355706,2.4003967,160.0495423,51.3088496,39.6896756,34.2856087,11.6568932,16.4579665,3.7923226,1.2735137,1.5847125,153.764451,42.7468229,45.8958739,29.7795923,11.9387405,15.2491789,3.6949751,2.4386593,2.0206081,58.3174568,18.3003432,16.3752892,9.9939552,4.4485011,5.483957,1.2447144,1.5365019,0.9341949,95.4469943,24.4464797,29.5205847,19.7856371,7.4902394,9.765222,2.4502607,0.9021575,1.0864133,5.1894301,5.0331882,5.5666748,5.2790459,5.3272738,4.6862155,6.0637104,5.0284865,3.153235,4.9563987,5.0272255,5.2443095,4.8322165,5.2392904,4.0287988,6.2584914,5.3405898,3.4265944,5.4755741,5.0405794,5.9641103,5.8199739,5.4338357,5.5260184,5.8322762,4.6683442,2.8676438,5.2044104,5.2003992,5.3769704,5.3645002,5.5157945,4.6024122,6.6342632,3.3819486,2.8457041,4.6510956,4.7636832,4.8700088,4.6396151,5.0083654,3.6473388,6.3152,2.9894401,2.9371973,6.2533198,6.0095385
2005-05-01 00:00:00,530.6886026,170.2959823,140.0796934,106.8532823,41.028134,48.417699,12.1446672,5.8184147,6.0507297,281.7874148,95.2331956,71.4885065,55.3006563,23.1651261,23.7742065,6.3488996,3.3027103,3.1741139,248.9011878,75.0627867,68.5911869,51.552626,17.8630079,24.6434925,5.7957676,2.5157044,2.8766158,370.9724088,125.5506741,92.1145105,76.4583564,30.3605427,32.2501064,8.7517581,2.2362968,3.2501638,221.0758097,75.5622609,54.5297352,44.4139781,18.4876162,19.3572455,5.4694758,1.5258044,1.7296935,149.8965991,49.9884132,37.5847753,32.0443783,11.8729265,12.8928609,3.2822823,0.7104923,1.5204703,159.7161938,44.7453082,47.9651829,30.394926,10.6675913,16.1675926,3.3929091,3.5821179,2.8005659,60.7116051,19.6709346,16.9587712,10.8866783,4.6775099,4.416961,0.8794238,1.7769059,1.4444204,99.0045887,25.0743736,31.0064117,19.5082477,5.9900814,11.7506316,2.5134853,1.8052121,1.3561455,5.111896,5.0898371,5.3886871,5.2062764,5.2807876,4.4576086,5.2520851,5.8251262,3.1930223,4.9386641,5.1547448,5.0131733,4.934819,5.432055,3.9004602,5.0629296,6.246285,3.2598256,5.3232902,5.0098033,5.8450032,5.5327522,5.0967303,5.1700584,5.4762071,5.3514251,3.1224174,5.0291207,5.2151128,5.0313751,5.2309249,5.6600191,4.1889444,5.5636842,2.9933777,2.3503284,4.5673406,4.8116116,4.5394285,4.6396605,5.1564417,3.6885628,5.2373799,3.5858244,2.1321443,5.9104587,5.9721566
2005-06-01 00:00:00,502.5475118,164.9666104,129.2982524,94.4834006,40.0921159,50.1734143,13.1214204,4.9094445,5.5028533,265.3246528,91.6425708,68.7307889,43.4284397,21.4509811,26.6800657,7.8392762,2.9169522,2.6355782,237.2228589,73.3240395,60.5674636,51.0549609,18.6411348,23.4933487,5.2821441,1.9924922,2.8672751,360.5836249,118.545416,90.1337516,69.7534651,27.7730573,37.8110173,10.0984537,3.1064488,3.3620151,214.8957616,73.8189919,54.2750628,36.4497762,16.8178971,22.7397061,7.234746,1.7076988,1.8518828,145.6878633,44.7264242,35.8586888,33.303689,10.9551602,15.0713112,2.8637076,1.39875,1.5101323,141.9638868,46.4211944,39.1645008,24.7299355,12.3190586,12.3623971,3.0229667,1.8029956,2.1408382,50.4288912,17.823579,14.4557261,6.9786636,4.633084,3.9403596,0.6045302,1.2092534,0.7836954,91.5349956,28.5976154,24.7087748,17.7512719,7.6859746,8.4220375,2.4184365,0.5937422,1.3571428,4.8325796,4.9054855,4.995684,4.583126,5.152846,4.633355,5.6256728,4.8448651,2.8810696,4.6424278,4.9439904,4.8152314,3.8763398,5.0335834,4.3910776,6.1406411,5.3697979,2.685225,5.0645974,4.858196,5.217568,5.4244384,5.2972749,4.9430839,5.002996,4.2383089,3.0880973,4.867647,4.8712045,4.9468495,4.7197557,5.2114744,4.9633106,6.3581988,3.9094432,2.3810385,4.4334422,4.6721412,4.5213522,3.8037782,4.7103959,4.4092586,6.763995,3.7442223,2.2266081,5.6895842,5.2396575
2005-07-01 00:00:00,473.5500571,150.1847552,126.2798323,92.2097987,33.406771,46.7132413,13.4727944,5.5354637,5.7474004,246.8509823,80.7871805,61.9047794,45.4359542,19.9312742,24.9568724,7.9385017,2.8009734,3.0954465,226.6990747,69.3975747,64.3750529,46.7738445,13.4754967,21.7563689,5.5342927,2.7344903,2.6519539,335.2109798,111.6318458,83.6572854,66.4080936,24.3430022,32.6120798,10.3373772,2.7449709,3.4763249,197.4586244,65.8171955,49.0695109,37.1658004,15.7926495,19.1754675,6.5695761,1.7816059,2.0868187,137.7523554,45.8146503,34.5877745,29.2422932,8.5503527,13.4366123,3.7678011,0.963365,1.3895062,138.3390773,38.5529094,42.6225469,25.8017052,9.0637687,14.1011615,3.1354172,2.7904928,2.2710755,49.3923579,14.9699851,12.8352685,8.2701538,4.1386247,5.7814049,1.3689256,1.0193675,1.0086278,88.9467194,23.5829244,29.7872784,17.5315513,4.925144,8.3197566,1.7664916,1.7711254,1.2624477,4.5595545,4.4755271,4.9057771,4.4578968,4.3090001,4.3030208,5.8156783,5.4151084,2.9798617,4.320964,4.3981339,4.3266768,4.0253293,4.6910757,4.0809773,6.330757,5.1505164,3.0861904,4.8512368,4.5691248,5.6304634,4.9774848,3.845719,4.5894649,5.2078851,5.7158835,2.8646603,4.5059976,4.6234298,4.5356866,4.4507619,4.5390635,4.2189897,6.5355409,3.5044925,2.44005,4.0630809,4.1950609,4.0492728,3.8372731,4.4461709,3.6681449,6.344168,3.9643644,2.481364,5.3404953,5.4182605
2005-08-01 00:00:00,486.5780658,154.3174569,126.6104681,98.4235216,36.8272,46.3688941,14.2323262,4.1693369,5.6288621,265.3828166,89.3321371,63.5519847,50.5985671,22.6213598,25.9415663,8.2173806,2.2253283,2.8944927,221.1952493,64.9853198,63.0584834,47.8249545,14.2058402,20.4273278,6.0149456,1.9440086,2.7343694,342.5722871,109.8170811,85.1739259,70.2245835,28.8428134,32.450968,10.7021113,2.5000621,2.8607418,214.7046019,75.5027637,49.2102028,40.6942952,18.7245315,21.0235522,6.7867351,1.3649742,1.3975473,127.8676852,34.3143174,35.9637231,29.5302884,10.1182819,11.4274159,3.9153762,1.1350879,1.4631945,144.0057787,44.5003758,41.4365422,28.198938,7.9843865,13.9179261,3.5302149,1.6692748,2.7681203,50.6782147,13.8293734,14.341782,9.9042719,3.8968282,4.9180142,1.4306455,0.8603541,1.4969454,93.327564,30.6710024,27.0947603,18.2946661,4.0875583,8.9999119,2.0995694,0.8089207,1.2711749,4.6980991,4.6249551,4.9214605,4.776006,4.767993,4.2685986,6.0998153,4.0742123,2.9232517,4.6557527,4.8782695,4.4519295,4.4824626,5.3403344,4.2563993,6.5314297,4.1232512,2.9031297,4.7499327,4.3168139,5.5067895,5.1315452,4.0729009,4.2841921,5.594726,4.0194896,2.9448583,4.6510096,4.6072411,4.6909552,4.7685806,5.333757,4.1931442,6.7283016,3.1392881,2.0397472,4.4222981,4.8203642,4.0740354,4.2218442,5.2129742,3.9998819,6.510191,3.0223538,1.6896091,5.0933135,4.1987709
2005-09-01 00:00:00,527.7070802,183.2600578,145.3088564,91.6433237,37.1314143,43.9563353,15.572854,5.0435876,5.7906511,287.6178745,107.17305,74.9371268,44.6294526,22.6337315,23.7459867,8.4855239,3.0370606,2.9759424,240.0892057,76.0870079,70.3717296,47.0138711,14.4976829,20.2103487,7.0873301,2.006527,2.8147086,370.4362467,131.9203432,97.8886492,66.3270974,26.9624844,30.4793402,10.6571916,2.618427,3.5827137,225.7983493,87.4289524,55.9258985,35.6276825,17.9444449,19.023117,6.2202526,1.7280809,1.8999205,144.6378974,44.4913908,41.9627507,30.6994149,9.0180396,11.4562232,4.436939,0.8903461,1.6827931,157.2708335,51.3397146,47.4202072,25.3162263,10.1689299,13.4769951,4.9156624,2.4251605,2.2079374,61.8195252,19.7440976,19.0112283,9.0017701,4.6892866,4.7228697,2.2652714,1.3089797,1.0760219,95.4513083,31.595617,28.4089789,16.3144562,5.4796433,8.7541255,2.6503911,1.1161808,1.1319155,5.0103803,5.3683713,5.5667201,4.3832251,4.7427025,3.9926381,6.5734941,4.8151854,3.0161125,4.9758132,5.7258726,5.2108647,3.9181152,5.2736178,3.8404201,6.659322,5.3707631,2.9770947,5.052428,4.9344144,6.0032879,4.9398863,4.0985299,4.1876561,6.4735998,4.1633211,3.0584932,4.9056896,5.3484337,5.2593786,4.3905074,4.9655289,3.8948596,6.5066193,3.2564485,2.505837,4.5875474,5.4581616,4.6022255,3.6446078,4.9751976,3.5925528,5.9126595,3.6972859,2.2270898,5.5012732,5.1451744
2005-10-01 00:00:00,494.0263603,166.7275061,132.4253349,88.8159736,36.4834166,40.7246565,17.6326513,4.5156251,6.7011964,269.9559947,95.7305539,70.5703593,43.5461821,22.8388848,22.3707142,8.9533871,2.6843979,3.2615155,224.0703657,70.9969522,61.8549756,45.2697916,13.6445317,18.3539423,8.6792642,1.8312272,3.4396809,351.165057,121.2191798,89.2510788,64.8734247,26.9926517,28.7108594,13.4558196,2.7019125,3.9601305,216.4971457,78.2195096,56.9283448,34.9629765,18.0499568,17.2101625,7.5134107,1.9114954,1.7012894,134.6679113,42.9996702,32.322734,29.9104482,8.9426949,11.500697,5.9424089,0.7904171,2.2588411,142.8613033,45.5083263,43.1742561,23.9425489,9.4907649,12.013797,4.1768317,1.8137126,2.7410659,53.458849,17.5110443,13.6420144,8.5832056,4.7889281,5.1605517,1.4399764,0.7729025,1.5602261,89.4024543,27.997282,29.5322416,15.3593433,4.7018368,6.8532453,2.7368553,1.0408101,1.1808398,4.7303604,4.9499213,5.0835499,4.2905241,4.7000283,3.731721,7.4371751,4.3250016,3.5015328,4.7031095,5.1699613,4.9287691,3.8391515,5.352492,3.6567213,6.9754514,4.7693096,3.2910993,4.7636142,4.6812701,5.272453,4.8376339,3.9035463,3.8274013,7.9822276,3.8053336,3.7275262,4.7456308,5.0436588,4.8354457,4.375296,5.0721651,3.7832643,8.412878,3.4512711,2.8577474,4.4535343,4.9828742,4.7037811,3.5919548,5.0430482,3.3289206,7.1287169,4.155515,2.0865096,5.304995,5.1581192
2005-11-01 00:00:00,476.3823279,166.0296014,123.93301,84.8388022,33.8518272,40.1551121,16.7882713,5.1554873,5.6302164,263.7820534,95.5438843,68.4940186,43.0186038,21.2810609,20.5408731,9.3455954,2.870976,2.6870412,212.6002745,70.4857171,55.4389914,41.8201984,12.5707663,19.6142391,7.4426759,2.2845112,2.9431751,348.7715001,127.2346633,86.0066459,61.3714354,25.3341009,29.5448459,12.4241229,2.8016144,4.0540714,214.6384179,78.9579287,55.444364,34.093519,16.9608411,17.51794,7.6889481,1.8898615,2.0850156,134.1330822,48.2767346,30.5622819,27.2779165,8.3732598,12.026906,4.7351747,0.9117529,1.9690558,127.6108278,38.7949381,37.9263641,23.4673668,8.5177264,10.6102662,4.3641485,2.3538729,1.576145,49.1436355,16.5859556,13.0496547,8.9250849,4.3202199,3.0229331,1.6566473,0.9811145,0.6020256,78.4671923,22.2089825,24.8767094,14.5422819,4.1975065,7.5873331,2.7075012,1.3727584,0.9741193,4.5712018,4.920252,4.7973819,4.1184642,4.363796,3.6717433,7.024852,4.9495305,2.9455057,4.6124393,5.1651439,4.8212317,3.8210026,5.0056734,3.360494,7.1606016,5.0620518,2.713886,4.5210504,4.6231332,4.7682397,4.4769805,3.5854616,4.0661418,6.8615143,4.8150241,3.1944102,4.6765096,5.2121155,4.6644098,4.1438391,4.711003,3.8295425,7.5881758,3.5564334,2.8932129,4.3899784,4.9889634,4.5623186,3.5063649,4.7575662,3.3406138,7.0573166,4.074329,2.5181229,5.2219032,5.6235075
2005-12-01 00:00:00,525.8469509,178.8116663,138.179766,97.8256482,37.3812416,46.0799983,14.5010723,6.9795103,6.0880479,286.312025,101.3888359,73.6284059,51.3312549,20.5016853,23.7362776,8.9679045,3.8302456,2.9274154,239.5349259,77.4228304,64.5513601,46.4943933,16.8795564,22.3437207,5.5331678,3.1492646,3.1606325,368.2108878,131.8597376,94.3135803,66.2840882,25.3345881,31.5225765,11.3210911,3.8916819,3.6835443,220.9071692,81.4573557,56.0390072,37.4676477,15.3278279,18.3794514,7.7631587,2.5197266,1.952994,147.3037186,50.4023819,38.2745731,28.8164406,10.0067602,13.1431251,3.5579323,1.3719552,1.7305502,157.6360631,46.9519288,43.8661858,31.54156,12.0466535,14.5574218,3.1799812,3.0878284,2.4045036,65.4048558,19.9314802,17.5893988,13.8636073,5.1738574,5.3568262,1.2047457,1.310519,0.9744213,92.2312073,27.0204486,26.276787,17.6779528,6.8727961,9.2005957,1.9752355,1.7773094,1.4300823,4.9605702,5.2115966,5.2535458,4.6774354,4.74238,4.1222329,6.0135198,6.5569182,3.1352862,4.9175431,5.3917062,5.104293,4.4671164,4.7754545,3.782331,6.7208585,6.588643,2.8759862,5.0129981,4.9931686,5.4348097,4.9338972,4.7028192,4.5573028,5.1372281,6.5187429,3.4209627,4.8517849,5.2918824,5.0559288,4.4183586,4.6316215,3.9658322,6.8566539,4.7626054,2.5727526,4.4590374,5.075012,4.5824951,3.8123795,4.2407887,3.4249092,6.9281541,5.1509239,2.3154375,5.5901907,5.684466
2006-01-01 00:00:00,591.5153355,207.9181354,144.9575084,116.1642761,40.5835223,50.3754408,16.3024589,8.064218,7.1497755,325.8219211,117.8410926,75.1042783,61.8105449,24.4634123,28.2999509,9.8809233,4.6229443,3.7987747,265.6934144,90.0770428,69.8532302,54.3537312,16.1201101,22.0754899,6.4215356,3.4412737,3.3510009,431.9557406,156.0812784,103.1134418,83.8753968,30.6793021,34.8382698,13.2442899,5.3812179,4.742544,256.8559116,93.7500843,60.4845278,46.8452036,20.3346321,21.2440613,8.1621664,3.8380656,2.1971706,175.099829,62.3311941,42.628914,37.0301932,10.34467,13.5942085,5.0821235,1.5431523,2.5453734,159.5595948,51.836857,41.8440666,32.2888794,9.9042202,15.537171,3.058169,2.6830001,2.4072315,68.9660095,24.0910083,14.6197505,14.9653413,4.1287801,7.0558896,1.7187569,0.7848787,1.601604,90.5935854,27.7458487,27.2243161,17.3235381,5.7754401,8.4812814,1.3394121,1.8981214,0.8056275,5.6690133,6.1298196,5.6229429,5.6495431,5.2549314,4.5747709,6.7602851,7.8031514,3.7593178,5.6641876,6.3048512,5.3136056,5.4427889,5.7917611,4.5436868,7.3996126,8.2842125,3.8130763,5.6749422,5.9149975,5.9983967,5.9046119,4.606916,4.6152471,5.9670004,7.2384799,3.7001803,5.7099801,6.2603842,5.5778626,5.6119608,5.6358128,4.3935669,8.0199535,6.5480576,3.2947689,5.2093079,5.8123925,5.0268806,4.7948272,5.6669363,3.9713394,7.3742981,7.882855,2.6025621,6.6471362,7.0812906
2006-02-01 00:00:00,606.7298774,199.0309428,156.0137808,123.2161685,43.0812761,51.777308,17.9638525,8.1086871,7.5378615,324.5121668,113.6184738,80.3274145,61.4159362,24.0188515,26.8434296,10.0558565,4.6751213,3.5570835,282.2177107,85.4124691,75.6863663,61.8002324,19.0624247,24.9338784,7.907996,3.4335658,3.980778,430.033776,143.9484905,110.3316234,83.5842966,31.5877624,36.2987618,13.4220691,5.719247,5.1415252,253.4838117,89.7181806,63.8314307,44.6141746,19.2546203,21.435718,8.4116239,3.9081693,2.3098944,176.5499644,54.2303099,46.5001928,38.970122,12.3331421,14.8630438,5.0104452,1.8110777,2.8316308,176.6961014,55.0824524,45.6821574,39.631872,11.4935137,15.4785462,4.5417834,2.3894401,2.3963363,71.0283551,23.9002932,16.4959838,16.8017616,4.7642312,5.4077116,1.6442326,0.766952,1.2471891,105.6677463,31.1821592,29.1861736,22.8301104,6.7292826,10.0708346,2.8975508,1.6224881,1.1491472,5.7412708,5.8370043,5.9369214,5.8753244,5.4779245,4.6612786,7.4655092,7.7740573,3.949855,5.5785918,6.0450446,5.5731553,5.3333889,5.5881268,4.2814854,7.6251914,8.2691422,3.5747847,5.9404637,5.581484,6.3788035,6.5352543,5.3451071,5.1534281,7.271865,7.1880814,4.3584789,5.6478779,5.7950642,5.8711404,5.5077497,5.8216038,4.557474,8.0522391,6.927757,3.5460841,5.1159003,5.5868327,5.2345155,4.5316714,5.3480812,3.9693001,7.5372942,8.0767937,2.7190473,6.639079,6.1758828
2006-03-01 00:00:00,542.7729119,173.8034283,141.2373478,110.8510475,41.2307173,47.3140558,16.4581058,5.227931,6.6502785,288.1606233,95.9023868,76.0297093,55.1969777,23.5677203,21.7072751,8.9301201,3.0483176,3.7781164,254.6122886,77.9010415,65.2076385,55.6540698,17.662997,25.6067807,7.5279857,2.1796134,2.8721621,371.907965,117.3563233,93.0629404,79.8704302,28.5795997,33.9837334,12.3068951,3.0608465,3.6871965,219.9091425,72.5118786,56.4795555,43.5964506,17.7437785,17.3708829,7.714488,2.2482951,2.2438133,151.9988225,44.8444447,36.5833848,36.2739796,10.8358212,16.6128505,4.5924071,0.8125514,1.4433832,170.8649469,56.447105,48.1744074,30.9806173,12.6511175,13.3303225,4.1512107,2.1670845,2.963082,68.2514809,23.3905082,19.5501538,11.6005272,5.8239418,4.3363922,1.2156321,0.8000225,1.5343031,102.613466,33.0565968,28.6242536,19.3800902,6.8271757,8.9939303,2.9355786,1.367062,1.4287789,5.1246414,5.1073425,5.3576307,5.2581913,5.2341957,4.2388051,6.7907311,4.9840656,3.4477637,4.9533698,5.1213979,5.2583026,4.7825166,5.5008937,3.4495518,6.8319953,5.4244327,3.769593,5.3333497,5.0901447,5.4782887,5.8336474,4.916167,5.2587788,6.742423,4.4758827,3.0996579,4.9672812,4.8156601,5.0483762,5.342095,5.3197091,4.3293595,7.3923108,3.8744204,2.5612726,4.4860507,4.5772534,4.6660493,4.4638379,5.0122865,3.2379597,6.9984761,4.9301199,2.6561599,5.8798318,5.2585325
